FACILITY_ID,REPORTING_YEAR,GHG_NAME,GHG_QUANTITY,FACILITY_NAME
1006509,2011,Methane,408.43,Cane Run
1006509,2011,Nitrous Oxide,57.861,Cane Run
1006510,2011,Biogenic Carbon dioxide,0.0,Mill Creek
1006510,2011,Carbon Dioxide,8547440.4,Mill Creek
1006510,2011,Methane,1101.98,Mill Creek
1006510,2011,Nitrous Oxide,156.112,Mill Creek
1006511,2011,Biogenic Carbon dioxide,0.0,Tyrone
1006511,2011,Carbon Dioxide,27682.4,Tyrone
1006511,2011,Methane,4.16,Tyrone
1006511,2011,Nitrous Oxide,0.654,Tyrone
1006512,2011,Biogenic Carbon dioxide,0.0,Ghent
1006512,2011,Carbon Dioxide,11550527.0,Ghent
1006512,2011,Methane,1737.33,Ghent
1006512,2011,Nitrous Oxide,273.01,Ghent
1006539,2011,Biogenic Carbon dioxide,0.0,La Cygne
1006539,2011,Carbon Dioxide,8399820.6,La Cygne
1006539,2011,Methane,88.28,La Cygne
1006539,2011,Nitrous Oxide,141.253,La Cygne
1006542,2011,Biogenic Carbon dioxide,0.0,Trimble County
1006542,2011,Carbon Dioxide,7479674.7,Trimble County
1006542,2011,Methane,1078.71,Trimble County
1006542,2011,Nitrous Oxide,169.249,Trimble County
1006549,2011,Carbon Dioxide,6874483.2,Merom
1006549,2011,Methane,73.86,Merom
1006549,2011,Nitrous Oxide,118.171,Merom
1006554,2011,Biogenic Carbon dioxide,0.0,Rockford Energy Center
1006554,2011,Carbon Dioxide,21309.6,Rockford Energy Center
1006554,2011,Methane,0.395,Rockford Energy Center
1006554,2011,Nitrous Oxide,0.039,Rockford Energy Center
1006556,2011,Biogenic Carbon dioxide,0.0,Afton Generating Station
1006556,2011,Carbon Dioxide,123500.1,Afton Generating Station
1006556,2011,Methane,2.29,Afton Generating Station
1006556,2011,Nitrous Oxide,0.229,Afton Generating Station
1006563,2011,Biogenic Carbon dioxide,0.0,Marshfield Utilities
1006563,2011,Carbon Dioxide,4428.9,Marshfield Utilities
1006563,2011,Methane,0.2,Marshfield Utilities
1006563,2011,Nitrous Oxide,0.02,Marshfield Utilities
1006566,2011,Biogenic Carbon dioxide,0.0,Mustang
1006566,2011,Carbon Dioxide,484889.8,Mustang
1006566,2011,Methane,9.0,Mustang
1006566,2011,Nitrous Oxide,0.9,Mustang
1006574,2011,Biogenic Carbon dioxide,0.0,Kraft
1006574,2011,Carbon Dioxide,566162.6,Kraft
1006574,2011,Methane,24.49,Kraft
1006574,2011,Nitrous Oxide,3.369,Kraft
1006577,2011,Biogenic Carbon dioxide,0.0,Plant X
1006577,2011,Carbon Dioxide,756733.6,Plant X
1006577,2011,Methane,14.08,Plant X
1006577,2011,Nitrous Oxide,1.416,Plant X
1006587,2011,Biogenic Carbon dioxide,0.0,St. Johns River Power
1006587,2011,Carbon Dioxide,6876448.1,St. Johns River Power
1006587,2011,Methane,808.76,St. Johns River Power
1006587,2011,Nitrous Oxide,117.619,St. Johns River Power
1006589,2011,Biogenic Carbon dioxide,0.0,Gerald Gentleman Station
1006589,2011,Carbon Dioxide,9180369.3,Gerald Gentleman Station
1006589,2011,Methane,96.48,Gerald Gentleman Station
1006589,2011,Nitrous Oxide,154.03,Gerald Gentleman Station
1006591,2011,Biogenic Carbon dioxide,0.0,Indian River (683)
1006591,2011,Carbon Dioxide,14570.4,Indian River (683)
1006591,2011,Methane,0.3,Indian River (683)
1006591,2011,Nitrous Oxide,0.034,Indian River (683)
1006593,2011,Biogenic Carbon dioxide,0.0,McClellan
1006593,2011,Carbon Dioxide,145991.7,McClellan
1006593,2011,Methane,2.83,McClellan
1006593,2011,Nitrous Oxide,0.291,McClellan
1006628,2011,Biogenic Carbon dioxide,60842.4,Grayson Power Plant
1006628,2011,Carbon Dioxide,108856.9,Grayson Power Plant
1006628,2011,Methane,4.78,Grayson Power Plant
1006628,2011,Nitrous Oxide,0.841,Grayson Power Plant
1006630,2011,Carbon Dioxide,921682.5,Port Washington Generating Station
1006630,2011,Methane,17.1,Port Washington Generating Station
1006630,2011,Nitrous Oxide,1.71,Port Washington Generating Station
1006631,2011,Carbon Dioxide,1029027.6,Valley (WEPCO)
1006631,2011,Methane,11.05,Valley (WEPCO)
1006631,2011,Nitrous Oxide,17.689,Valley (WEPCO)
1006632,2011,Carbon Dioxide,7140743.2,Pleasant Prairie
1006632,2011,Methane,75.08,Pleasant Prairie
1006632,2011,Nitrous Oxide,120.135,Pleasant Prairie
1006633,2011,Carbon Dioxide,6860.1,Germantown Power Plant
1006633,2011,Methane,0.15,Germantown Power Plant
1006633,2011,Nitrous Oxide,0.019,Germantown Power Plant
1006650,2011,Biogenic Carbon dioxide,0.0,Decker Creek
1006650,2011,Carbon Dioxide,697520.7,Decker Creek
1006650,2011,Methane,13.12,Decker Creek
1006650,2011,Nitrous Oxide,1.344,Decker Creek
1006654,2011,Biogenic Carbon dioxide,0.0,Gerald Whelan Energy Center
1006654,2011,Carbon Dioxide,1487814.9,Gerald Whelan Energy Center
1006654,2011,Methane,171.08,Gerald Whelan Energy Center
1006654,2011,Nitrous Oxide,24.902,Gerald Whelan Energy Center
1006657,2011,Biogenic Carbon dioxide,0.0,"ANP Blackstone Energy Company, LLC"
1006657,2011,Carbon Dioxide,815179.9,"ANP Blackstone Energy Company, LLC"
1006657,2011,Methane,15.12,"ANP Blackstone Energy Company, LLC"
1006657,2011,Nitrous Oxide,1.512,"ANP Blackstone Energy Company, LLC"
1006660,2011,Biogenic Carbon dioxide,0.0,Canaday
1006660,2011,Carbon Dioxide,2936.1,Canaday
1006660,2011,Methane,0.06,Canaday
1006660,2011,Nitrous Oxide,0.009,Canaday
1006678,2011,Biogenic Carbon dioxide,0.0,Shady Hills
1006678,2011,Carbon Dioxide,462472.1,Shady Hills
1006678,2011,Methane,8.58,Shady Hills
1006678,2011,Nitrous Oxide,0.858,Shady Hills
1006695,2011,Biogenic Carbon dioxide,0.0,Dearborn Industrial Generation
1006695,2011,Carbon Dioxide,649823.4,Dearborn Industrial Generation
1006695,2011,Methane,12.05,Dearborn Industrial Generation
1006695,2011,Nitrous Oxide,1.205,Dearborn Industrial Generation
1006702,2011,Biogenic Carbon dioxide,0.0,Crist Electric Generating Plant
1006702,2011,Carbon Dioxide,4584054.4,Crist Electric Generating Plant
1006702,2011,Methane,539.28,Crist Electric Generating Plant
1006702,2011,Nitrous Oxide,78.434,Crist Electric Generating Plant
1006705,2011,Biogenic Carbon dioxide,0.0,Decatur Energy Center
1006705,2011,Carbon Dioxide,1728635.6,Decatur Energy Center
1006705,2011,Methane,32.06,Decatur Energy Center
1006705,2011,Nitrous Oxide,3.206,Decatur Energy Center
1006706,2011,Biogenic Carbon dioxide,0.0,Morgan Energy Center
1006706,2011,Carbon Dioxide,1388787.7,Morgan Energy Center
1006706,2011,Methane,25.77,Morgan Energy Center
1006706,2011,Nitrous Oxide,2.577,Morgan Energy Center
1006707,2011,Biogenic Carbon dioxide,0.0,Santa Rosa Energy Center
1006707,2011,Carbon Dioxide,156294.9,Santa Rosa Energy Center
1006707,2011,Methane,1.92,Santa Rosa Energy Center
1006707,2011,Nitrous Oxide,0.192,Santa Rosa Energy Center
1006714,2011,Biogenic Carbon dioxide,0.0,Wheelabrator - Frackville
1006714,2011,Carbon Dioxide,595547.9,Wheelabrator - Frackville
1006714,2011,Methane,53.29,Wheelabrator - Frackville
1006714,2011,Nitrous Oxide,7.752,Wheelabrator - Frackville
1006715,2011,Biogenic Carbon dioxide,0.0,"Troy Energy, LLC"
1006715,2011,Carbon Dioxide,69321.1,"Troy Energy, LLC"
1006715,2011,Methane,1.29,"Troy Energy, LLC"
1006715,2011,Nitrous Oxide,0.129,"Troy Energy, LLC"
1006721,2011,Biogenic Carbon dioxide,0.0,Sabine
1006721,2011,Carbon Dioxide,2841597.3,Sabine
1006721,2011,Methane,52.7,Sabine
1006721,2011,Nitrous Oxide,5.27,Sabine
1006725,2011,Biogenic Carbon dioxide,0.0,Laredo
1006725,2011,Carbon Dioxide,54506.7,Laredo
1006725,2011,Methane,1.02,Laredo
1006725,2011,Nitrous Oxide,0.102,Laredo
1006727,2011,Biogenic Carbon dioxide,0.0,San Juan
1006727,2011,Carbon Dioxide,11732434.1,San Juan
1006727,2011,Methane,1356.72,San Juan
1006727,2011,Nitrous Oxide,197.395,San Juan
1006728,2011,Biogenic Carbon dioxide,0.0,Homer City
1006728,2011,Carbon Dioxide,8470527.3,Homer City
1006728,2011,Methane,91.269,Homer City
1006728,2011,Nitrous Oxide,145.475,Homer City
1006735,2011,Biogenic Carbon dioxide,0.0,"WESTAR ENERGY, INC"
1006735,2011,Carbon Dioxide,479950.0,"WESTAR ENERGY, INC"
1006735,2011,Methane,8.91,"WESTAR ENERGY, INC"
1006735,2011,Nitrous Oxide,0.892,"WESTAR ENERGY, INC"
1006736,2011,Biogenic Carbon dioxide,0.0,"WESTAR ENERGY, INC."
1006736,2011,Carbon Dioxide,2296.0,"WESTAR ENERGY, INC."
1006736,2011,Methane,0.04,"WESTAR ENERGY, INC."
1006736,2011,Nitrous Oxide,0.004,"WESTAR ENERGY, INC."
1006745,2011,Biogenic Carbon dioxide,0.0,CalPeak Power - Panoche LLC
1006745,2011,Carbon Dioxide,7494.2,CalPeak Power - Panoche LLC
1006745,2011,Methane,0.14,CalPeak Power - Panoche LLC
1006745,2011,Nitrous Oxide,0.014,CalPeak Power - Panoche LLC
1006751,2011,Carbon Dioxide,1153790.6,Ashtabula
1006751,2011,Methane,12.13,Ashtabula
1006751,2011,Nitrous Oxide,19.402,Ashtabula
1006768,2011,Biogenic Carbon dioxide,0.0,Tilton Power Station
1006768,2011,Carbon Dioxide,15753.6,Tilton Power Station
1006768,2011,Methane,0.3,Tilton Power Station
1006768,2011,Nitrous Oxide,0.03,Tilton Power Station
1006775,2011,Biogenic Carbon dioxide,0.0,"Milford Power, LLC"
1006775,2011,Carbon Dioxide,95239.2,"Milford Power, LLC"
1006775,2011,Methane,1.77,"Milford Power, LLC"
1006775,2011,Nitrous Oxide,0.177,"Milford Power, LLC"
1006794,2011,Carbon Dioxide,9500668.8,W H Sammis
1006794,2011,Methane,99.85,W H Sammis
1006794,2011,Nitrous Oxide,159.765,W H Sammis
1006802,2011,Biogenic Carbon dioxide,0.0,Sanford
1006802,2011,Carbon Dioxide,4465334.9,Sanford
1006802,2011,Methane,82.83,Sanford
1006802,2011,Nitrous Oxide,8.283,Sanford
1006804,2011,Biogenic Carbon dioxide,0.0,Harry Allen
1006804,2011,Carbon Dioxide,785380.3,Harry Allen
1006804,2011,Methane,14.57,Harry Allen
1006804,2011,Nitrous Oxide,1.457,Harry Allen
1006808,2011,Biogenic Carbon dioxide,0.0,Oleander Power Project
1006808,2011,Carbon Dioxide,212371.4,Oleander Power Project
1006808,2011,Methane,3.95,Oleander Power Project
1006808,2011,Nitrous Oxide,0.397,Oleander Power Project
1006811,2011,Biogenic Carbon dioxide,0.0,Gadsby
1006811,2011,Carbon Dioxide,137557.1,Gadsby
1006811,2011,Methane,2.56,Gadsby
1006811,2011,Nitrous Oxide,0.256,Gadsby
1006852,2011,Carbon Dioxide,452136.8,Lake Road
1006852,2011,Methane,4.75,Lake Road
1006852,2011,Nitrous Oxide,7.603,Lake Road
1006862,2011,Biogenic Carbon dioxide,0.0,D G Hunter
1006862,2011,Carbon Dioxide,15408.6,D G Hunter
1006862,2011,Methane,0.29,D G Hunter
1006862,2011,Nitrous Oxide,0.029,D G Hunter
1006864,2011,Biogenic Carbon dioxide,0.0,"ANP Bellingham Energy Company, LLC"
1006864,2011,Carbon Dioxide,433499.0,"ANP Bellingham Energy Company, LLC"
1006864,2011,Methane,8.04,"ANP Bellingham Energy Company, LLC"
1006864,2011,Nitrous Oxide,0.804,"ANP Bellingham Energy Company, LLC"
1006868,2011,Biogenic Carbon dioxide,0.0,W A Parish
1006868,2011,Carbon Dioxide,17582198.7,W A Parish
1006868,2011,Methane,1975.524,W A Parish
1006868,2011,Nitrous Oxide,286.821,W A Parish
1006882,2011,Biogenic Carbon dioxide,0.0,Reid Gardner
1006882,2011,Carbon Dioxide,2571720.2,Reid Gardner
1006882,2011,Methane,298.3,Reid Gardner
1006882,2011,Nitrous Oxide,43.4,Reid Gardner
1006889,2011,Biogenic Carbon dioxide,0.0,Coffeen
1006889,2011,Carbon Dioxide,5470959.1,Coffeen
1006889,2011,Methane,632.5,Coffeen
1006889,2011,Nitrous Oxide,92.0,Coffeen
1006897,2011,Biogenic Carbon dioxide,0.0,Montrose
1006897,2011,Carbon Dioxide,2770186.4,Montrose
1006897,2011,Methane,29.12,Montrose
1006897,2011,Nitrous Oxide,46.584,Montrose
1006909,2011,Carbon Dioxide,16184160.7,Bruce Mansfield
1006909,2011,Methane,173.87,Bruce Mansfield
1006909,2011,Nitrous Oxide,278.203,Bruce Mansfield
1006913,2011,Carbon Dioxide,0.0,R E Burger
1006913,2011,Methane,0.0,R E Burger
1006913,2011,Nitrous Oxide,0.0,R E Burger
1006915,2011,Biogenic Carbon dioxide,0.0,Oswego Harbor Power
1006915,2011,Carbon Dioxide,64102.5,Oswego Harbor Power
1006915,2011,Methane,2.614,Oswego Harbor Power
1006915,2011,Nitrous Oxide,0.522,Oswego Harbor Power
1006920,2011,Biogenic Carbon dioxide,0.0,Potomac River
1006920,2011,Carbon Dioxide,375154.3,Potomac River
1006920,2011,Methane,44.33,Potomac River
1006920,2011,Nitrous Oxide,6.449,Potomac River
1006927,2011,Biogenic Carbon dioxide,0.0,Gregory Power Facility
1006927,2011,Carbon Dioxide,1510401.5,Gregory Power Facility
1006927,2011,Methane,28.02,Gregory Power Facility
1006927,2011,Nitrous Oxide,2.802,Gregory Power Facility
1006933,2011,Biogenic Carbon dioxide,0.0,"Pleasants Energy, LLC"
1006933,2011,Carbon Dioxide,92540.1,"Pleasants Energy, LLC"
1006933,2011,Methane,1.9,"Pleasants Energy, LLC"
1006933,2011,Nitrous Oxide,0.223,"Pleasants Energy, LLC"
1006935,2011,Biogenic Carbon dioxide,0.0,Red Hills Generation Facility
1006935,2011,Carbon Dioxide,2879982.5,Red Hills Generation Facility
1006935,2011,Methane,321.83,Red Hills Generation Facility
1006935,2011,Nitrous Oxide,46.807,Red Hills Generation Facility
1006939,2011,Biogenic Carbon dioxide,0.0,Cumberland Energy Center
1006939,2011,Carbon Dioxide,34943.8,Cumberland Energy Center
1006939,2011,Methane,0.72,Cumberland Energy Center
1006939,2011,Nitrous Oxide,0.086,Cumberland Energy Center
1006949,2011,Biogenic Carbon dioxide,0.0,Bridgeport Harbor Station
1006949,2011,Carbon Dioxide,502647.3,Bridgeport Harbor Station
1006949,2011,Methane,57.12,Bridgeport Harbor Station
1006949,2011,Nitrous Oxide,8.329,Bridgeport Harbor Station
1006950,2011,Biogenic Carbon dioxide,0.0,"Cayuga Operating Company, LLC"
1006950,2011,Carbon Dioxide,1120867.2,"Cayuga Operating Company, LLC"
1006950,2011,Methane,132.18,"Cayuga Operating Company, LLC"
1006950,2011,Nitrous Oxide,19.233,"Cayuga Operating Company, LLC"
1006952,2011,Carbon Dioxide,6357558.8,Eastlake
1006952,2011,Methane,66.81,Eastlake
1006952,2011,Nitrous Oxide,106.91,Eastlake
1006966,2011,Carbon Dioxide,1476774.4,Newman
1006966,2011,Methane,27.4,Newman
1006966,2011,Nitrous Oxide,2.74,Newman
1006981,2011,Biogenic Carbon dioxide,0.0,"Green Country Energy, LLC"
1006981,2011,Carbon Dioxide,875287.5,"Green Country Energy, LLC"
1006981,2011,Methane,16.24,"Green Country Energy, LLC"
1006981,2011,Nitrous Oxide,1.624,"Green Country Energy, LLC"
1006983,2011,Biogenic Carbon dioxide,0.0,Baytown Energy Center
1006983,2011,Carbon Dioxide,1775255.8,Baytown Energy Center
1006983,2011,Methane,32.93,Baytown Energy Center
1006983,2011,Nitrous Oxide,3.293,Baytown Energy Center
1006999,2011,Biogenic Carbon dioxide,0.0,Columbia Energy Center (SC)
1006999,2011,Carbon Dioxide,62922.5,Columbia Energy Center (SC)
1006999,2011,Methane,1.17,Columbia Energy Center (SC)
1006999,2011,Nitrous Oxide,0.117,Columbia Energy Center (SC)
1007019,2011,Biogenic Carbon dioxide,0.0,Nearman Creek
1007019,2011,Carbon Dioxide,1800098.5,Nearman Creek
1007019,2011,Methane,208.81,Nearman Creek
1007019,2011,Nitrous Oxide,30.34,Nearman Creek
1007025,2011,Biogenic Carbon dioxide,0.0,Pine Bluff Energy Center
1007025,2011,Carbon Dioxide,748051.8,Pine Bluff Energy Center
1007025,2011,Methane,13.88,Pine Bluff Energy Center
1007025,2011,Nitrous Oxide,1.388,Pine Bluff Energy Center
1007053,2011,Carbon Dioxide,867908.7,Astoria Generating Station
1007053,2011,Methane,24.51,Astoria Generating Station
1007053,2011,Nitrous Oxide,3.738,Astoria Generating Station
1007058,2011,Biogenic Carbon dioxide,0.0,"Ironwood, LLC"
1007058,2011,Carbon Dioxide,1942037.9,"Ironwood, LLC"
1007058,2011,Methane,36.02,"Ironwood, LLC"
1007058,2011,Nitrous Oxide,3.602,"Ironwood, LLC"
1007100,2011,Biogenic Carbon dioxide,0.0,Wansley (7946)
1007100,2011,Carbon Dioxide,503758.8,Wansley (7946)
1007100,2011,Methane,9.34,Wansley (7946)
1007100,2011,Nitrous Oxide,0.934,Wansley (7946)
1007103,2011,Biogenic Carbon dioxide,0.0,Coronado Generating Station
1007103,2011,Carbon Dioxide,5982541.8,Coronado Generating Station
1007103,2011,Methane,691.65,Coronado Generating Station
1007103,2011,Nitrous Oxide,100.604,Coronado Generating Station
1007105,2011,Biogenic Carbon dioxide,0.0,State Line Generating Station (IN)
1007105,2011,Carbon Dioxide,2984242.8,State Line Generating Station (IN)
1007105,2011,Methane,346.3,State Line Generating Station (IN)
1007105,2011,Nitrous Oxide,50.372,State Line Generating Station (IN)
1007111,2011,Biogenic Carbon dioxide,0.0,Southampton Power Station
1007111,2011,Carbon Dioxide,161513.4,Southampton Power Station
1007111,2011,Methane,18.8,Southampton Power Station
1007111,2011,Nitrous Oxide,2.736,Southampton Power Station
1007144,2011,Biogenic Carbon dioxide,0.0,Terry Bundy Generating Station
1007144,2011,Carbon Dioxide,42442.2,Terry Bundy Generating Station
1007144,2011,Methane,0.78,Terry Bundy Generating Station
1007144,2011,Nitrous Oxide,0.078,Terry Bundy Generating Station
1007152,2011,Biogenic Carbon dioxide,0.0,Sterlington
1007152,2011,Carbon Dioxide,15637.6,Sterlington
1007152,2011,Methane,0.28,Sterlington
1007152,2011,Nitrous Oxide,0.028,Sterlington
1007153,2011,Biogenic Carbon dioxide,0.0,Sam Seymour
1007153,2011,Carbon Dioxide,11372231.6,Sam Seymour
1007153,2011,Methane,1314.76,Sam Seymour
1007153,2011,Nitrous Oxide,191.238,Sam Seymour
1007155,2011,Carbon Dioxide,0.0,Permian Basin
1007155,2011,Methane,0.0,Permian Basin
1007155,2011,Nitrous Oxide,0.0,Permian Basin
1007156,2011,Biogenic Carbon dioxide,0.0,Shoemaker Gas Turbine
1007156,2011,Carbon Dioxide,1403.2,Shoemaker Gas Turbine
1007156,2011,Methane,0.053,Shoemaker Gas Turbine
1007156,2011,Nitrous Oxide,0.011,Shoemaker Gas Turbine
1007157,2011,Biogenic Carbon dioxide,0.0,Hillburn Gas Turbine
1007157,2011,Carbon Dioxide,145.2,Hillburn Gas Turbine
1007157,2011,Methane,0.006,Hillburn Gas Turbine
1007157,2011,Nitrous Oxide,0.001,Hillburn Gas Turbine
1007159,2011,Biogenic Carbon dioxide,0.0,Turkey Point
1007159,2011,Carbon Dioxide,2561568.1,Turkey Point
1007159,2011,Methane,49.33,Turkey Point
1007159,2011,Nitrous Oxide,5.386,Turkey Point
1007161,2011,Biogenic Carbon dioxide,0.0,Rio Bravo Generating Station
1007161,2011,Carbon Dioxide,22995.5,Rio Bravo Generating Station
1007161,2011,Methane,0.52,Rio Bravo Generating Station
1007161,2011,Nitrous Oxide,0.071,Rio Bravo Generating Station
1007171,2011,Biogenic Carbon dioxide,0.0,West County Energy Center
1007171,2011,Carbon Dioxide,7842006.5,West County Energy Center
1007171,2011,Methane,146.97,West County Energy Center
1007171,2011,Nitrous Oxide,14.977,West County Energy Center
1007173,2011,Biogenic Carbon dioxide,0.0,PG&E COLUSA GENERATING STATION
1007173,2011,Carbon Dioxide,764522.2716,PG&E COLUSA GENERATING STATION
1007173,2011,Methane,14.180668,PG&E COLUSA GENERATING STATION
1007173,2011,Nitrous Oxide,1.4180668,PG&E COLUSA GENERATING STATION
1007178,2011,Biogenic Carbon dioxide,0.0,AMEA Sylacauga Plant
1007178,2011,Carbon Dioxide,5041.8,AMEA Sylacauga Plant
1007178,2011,Methane,0.09,AMEA Sylacauga Plant
1007178,2011,Nitrous Oxide,0.009,AMEA Sylacauga Plant
1007179,2011,Biogenic Carbon dioxide,0.0,Sheldon
1007179,2011,Carbon Dioxide,1615081.6,Sheldon
1007179,2011,Methane,16.98,Sheldon
1007179,2011,Nitrous Oxide,27.124,Sheldon
1007180,2011,Biogenic Carbon dioxide,0.0,Asheville Steam Electric Plant
1007180,2011,Carbon Dioxide,1726337.8,Asheville Steam Electric Plant
1007180,2011,Methane,201.26,Asheville Steam Electric Plant
1007180,2011,Nitrous Oxide,29.268,Asheville Steam Electric Plant
1007183,2011,Carbon Dioxide,69402.2,Louisa Generation Facility
1007183,2011,Methane,1.4,Louisa Generation Facility
1007183,2011,Nitrous Oxide,0.164,Louisa Generation Facility
1007184,2011,Biogenic Carbon dioxide,0.0,Cherokee County Cogen
1007184,2011,Carbon Dioxide,230632.6,Cherokee County Cogen
1007184,2011,Methane,4.28,Cherokee County Cogen
1007184,2011,Nitrous Oxide,0.428,Cherokee County Cogen
1007187,2011,Biogenic Carbon dioxide,0.0,De Moss Petrie Generating Station
1007187,2011,Carbon Dioxide,2878.3,De Moss Petrie Generating Station
1007187,2011,Methane,0.05,De Moss Petrie Generating Station
1007187,2011,Nitrous Oxide,0.005,De Moss Petrie Generating Station
1007189,2011,Biogenic Carbon dioxide,0.0,Arvah B Hopkins
1007189,2011,Carbon Dioxide,623128.9,Arvah B Hopkins
1007189,2011,Methane,11.48,Arvah B Hopkins
1007189,2011,Nitrous Oxide,1.155,Arvah B Hopkins
1007190,2011,Biogenic Carbon dioxide,0.0,Green River
1007190,2011,Carbon Dioxide,806802.5,Green River
1007190,2011,Methane,121.35,Green River
1007190,2011,Nitrous Oxide,19.069,Green River
1007201,2011,Biogenic Carbon dioxide,0.0,Fisk
1007201,2011,Carbon Dioxide,1621629.8,Fisk
1007201,2011,Methane,185.46,Fisk
1007201,2011,Nitrous Oxide,26.976,Fisk
1007202,2011,Biogenic Carbon dioxide,0.0,Sioux
1007202,2011,Carbon Dioxide,5062459.3,Sioux
1007202,2011,Methane,585.28,Sioux
1007202,2011,Nitrous Oxide,85.131,Sioux
1007203,2011,Biogenic Carbon dioxide,0.0,Flint Creek Power Plant
1007203,2011,Carbon Dioxide,3790763.6,Flint Creek Power Plant
1007203,2011,Methane,438.25,Flint Creek Power Plant
1007203,2011,Nitrous Oxide,63.746,Flint Creek Power Plant
1007204,2011,Biogenic Carbon dioxide,0.0,Coalinga Cogeneration Facility
1007204,2011,Carbon Dioxide,207694.3,Coalinga Cogeneration Facility
1007204,2011,Methane,4.11,Coalinga Cogeneration Facility
1007204,2011,Nitrous Oxide,0.411,Coalinga Cogeneration Facility
1007206,2011,Biogenic Carbon dioxide,0.0,Agua Fria Generating Station
1007206,2011,Carbon Dioxide,30825.3,Agua Fria Generating Station
1007206,2011,Methane,0.56,Agua Fria Generating Station
1007206,2011,Nitrous Oxide,0.056,Agua Fria Generating Station
1007207,2011,Biogenic Carbon dioxide,0.0,Cherokee
1007207,2011,Carbon Dioxide,4385718.1,Cherokee
1007207,2011,Methane,47.18,Cherokee
1007207,2011,Nitrous Oxide,74.068,Cherokee
1007209,2011,Biogenic Carbon dioxide,0.0,Kinmundy Power Plant
